timestamp,SBN,CN,x,y,z,T
2017-02-10-14-07-57,14,12,83003,4294964802,19884,46017
2017-02-10-14-07-57,14,13,73041,4294954602,19800,46007
2017-02-10-14-07-57,14,14,78694,4294953756,23770,46013
2017-02-10-14-07-57,14,15,85353,4294965767,19388,45997
2017-02-10-14-07-57,14,16,80097,4294949640,20396,46033
2017-02-10-14-07-57,15,01,82479,4294960967,18503,46023
2017-02-10-14-07-57,15,02,96346,4294966123,18594,46078
2017-02-10-14-07-57,15,03,89914,4294947086,16712,46085
2017-02-10-14-07-57,15,04,91333,4294947142,24209,46005
2017-02-10-14-07-57,15,05,81709,3961,25819,46109
2017-02-10-14-07-57,15,06,87931,2503,19121,46058
2017-02-10-14-07-57,15,07,65856,4294944744,18496,46102
2017-02-10-14-07-57,15,08,75392,5381,19723,46088
2017-02-10-14-07-57,15,09,88892,11750,18735,46101
2017-02-10-14-07-57,15,10,87900,4294951115,26355,45934
2017-02-10-14-07-57,15,11,100268,5659,14218,46042
2017-02-10-14-07-57,15,12,78950,4294949426,22455,46074
2017-02-10-14-07-57,15,13,67984,4294954982,16350,46065
2017-02-10-14-07-57,15,14,85873,4294955910,20618,46096
2017-02-10-14-07-57,15,15,64578,4294957051,23824,46067
2017-02-10-14-07-57,15,16,69988,4294954391,17909,46030
2017-02-10-14-14-35,01,01,50131,4294962880,4804,46047
2017-02-10-14-14-35,01,02,72340,9385,12586,46062
2017-02-10-14-14-35,01,03,45643,4294958463,19641,46043
2017-02-10-14-14-35,01,04,66790,4216,10732,46035
2017-02-10-14-14-35,01,05,45941,4294966726,10517,46013
2017-02-10-14-14-35,01,06,57090,4294966685,14728,45995
2017-02-10-14-14-35,01,07,64072,4294957267,17926,46065
2017-02-10-14-14-35,01,08,54894,4294956015,16429,46051
2017-02-10-14-14-35,01,09,45312,3408,11454,46110
2017-02-10-14-14-35,01,10,52173,4294954468,12491,46075
2017-02-10-14-14-35,01,11,55692,4294966643,11360,46062
2017-02-10-14-14-35,01,12,51441,4294964381,15188,46081
2017-02-10-14-14-35,01,13,49551,4294951763,14232,46012
2017-02-10-14-14-35,01,14,42991,4294940509,20481,46062
2017-02-10-14-14-35,01,15,41649,15334,7341,46039
2017-02-10-14-14-35,01,16,44585,4294957856,17071,46064
2017-02-10-14-14-35,02,01,60879,4294962059,17919,46064
2017-02-10-14-14-35,02,02,55744,4294960936,11037,46117
2017-02-10-14-14-35,02,03,47139,4294959989,13520,46018
2017-02-10-14-14-35,02,04,77955,6690,14470,46008
2017-02-10-14-14-35,02,05,51470,14480,20592,45990
2017-02-10-14-14-35,02,06,71945,31514,2482,45989
2017-02-10-14-14-35,02,07,57962,4294963100,16485,46094
2017-02-10-14-14-35,02,08,46574,4294962138,20294,46051
2017-02-10-14-14-35,02,09,51540,2810,9560,46033
2017-02-10-14-14-35,02,10,68400,4294959121,19783,46038
2017-02-10-14-14-35,02,11,43767,4294961417,1431,46064
2017-02-10-14-14-35,02,12,71541,4294962293,14354,46002
2017-02-10-14-14-35,02,13,55498,4294966112,14415,46090
2017-02-10-14-14-35,02,14,47026,4294956182,18526,46047
2017-02-10-14-14-35,02,15,40792,4294964394,14624,46053
2017-02-10-14-14-35,02,16,45982,5749,6505,46105
2017-02-10-14-14-35,03,01,52859,4294952754,20195,46065
2017-02-10-14-14-35,03,02,72147,4294963596,13153,46038
2017-02-10-14-14-35,03,03,65697,592,16753,46100
2017-02-10-14-14-35,03,04,60305,4294966718,9029,46064
2017-02-10-14-14-35,03,05,70885,4294966068,24420,45972
2017-02-10-14-14-35,03,06,61692,4294963226,10058,46037
2017-02-10-14-14-35,03,07,73595,4294953452,18830,46053
2017-02-10-14-14-35,03,08,79377,4294953264,19170,46066
2017-02-10-14-14-35,03,09,63554,4294958871,15779,46071
2017-02-10-14-14-35,03,10,74015,4294951001,15558,46087
2017-02-10-14-14-35,03,11,55214,2763,17232,46128
2017-02-10-14-14-35,03,12,62312,18982,11098,46103
2017-02-10-14-14-35,03,13,56761,4294945878,14963,46059
2017-02-10-14-14-35,03,14,57136,4294954690,20936,46070
2017-02-10-14-14-35,03,15,49172,567,12338,46022
2017-02-10-14-14-35,03,16,58527,4294955459,11279,46069
2017-02-10-14-14-35,04,01,65893,5909,19054,46102
2017-02-10-14-14-35,04,02,54402,4322,10737,46088
2017-02-10-14-14-35,04,03,66369,15354,6574,46092
2017-02-10-14-14-35,04,04,60449,1140,20434,46016
2017-02-10-14-14-35,04,05,54255,9196,4858,45982
2017-02-10-14-14-35,04,06,65572,4294966422,24591,46129
2017-02-10-14-14-35,04,07,63670,4294949698,26689,46162
2017-02-10-14-14-35,04,08,73346,4294950423,20415,46047
2017-02-10-14-14-35,04,09,62768,4294966672,13199,46040
2017-02-10-14-14-35,04,10,54532,4294966527,16821,46148
2017-02-10-14-14-35,04,11,68895,4944,11487,46066
2017-02-10-14-14-35,04,12,52160,4294946858,15000,46102
2017-02-10-14-14-35,04,13,59845,6867,17044,46134
2017-02-10-14-14-35,04,14,73819,4294967099,17336,46022
2017-02-10-14-14-35,04,15,55111,4294957991,14288,45971
2017-02-10-14-14-35,04,16,67073,4294956871,10101,45997
2017-02-10-14-14-35,05,01,55111,4294953568,11161,46037
2017-02-10-14-14-35,05,02,69044,10970,12387,46059
2017-02-10-14-14-35,05,03,67628,1565,11218,46052
2017-02-10-14-14-35,05,04,73094,4294942814,28713,46035
2017-02-10-14-14-35,05,05,66436,5132,7310,46056
2017-02-10-14-14-35,05,06,64245,4294958972,14640,46067
2017-02-10-14-14-35,05,07,61377,4294947692,19984,46040
2017-02-10-14-14-35,05,08,51682,3645,12892,46059
2017-02-10-14-14-35,05,09,73466,1453,19891,46062
2017-02-10-14-14-35,05,10,55777,4294965047,14929,45120
2017-02-10-14-14-35,05,11,66662,4294947389,20155,46057
2017-02-10-14-14-35,05,12,67552,4294954244,14702,46021
2017-02-10-14-14-35,05,13,31189,3273,11549,46039
2017-02-10-14-14-35,05,14,58524,4294957351,14076,46057
2017-02-10-14-14-35,05,15,48195,4294946871,15656,46024
2017-02-10-14-14-35,05,16,41850,4294966266,18616,46097
2017-02-10-14-14-35,06,01,70867,5464,13989,46143
2017-02-10-14-14-35,06,02,71655,4294961257,19243,46071
2017-02-10-14-14-35,06,03,68465,4294956026,21269,45997
2017-02-10-14-14-35,06,04,64536,4294956694,21098,46096
2017-02-10-14-14-35,06,05,64109,4294958849,18535,46025
2017-02-10-14-14-35,06,06,57922,18896,12538,46044
2017-02-10-14-14-35,06,07,66580,4294966018,17651,46069
2017-02-10-14-14-35,06,08,51793,4294963127,14258,46043
2017-02-10-14-14-35,06,09,70083,6573,13911,45836
2017-02-10-14-14-35,06,10,76540,13615,7932,46040
2017-02-10-14-14-35,06,11,59347,4294940210,14063,45987
2017-02-10-14-14-35,06,12,65560,4294960481,17619,46100
2017-02-10-14-14-35,06,13,64955,4294954423,22332,46029
2017-02-10-14-14-35,06,14,74429,4294949226,6645,46030
2017-02-10-14-14-35,06,15,46472,4294960717,19441,46073
2017-02-10-14-14-35,06,16,65848,4294940045,14581,46100
2017-02-10-14-14-35,07,01,76494,4294948724,18214,46127
2017-02-10-14-14-35,07,02,77862,4294944382,22174,46064
2017-02-10-14-14-35,07,03,59965,4294963050,25903,46139
2017-02-10-14-14-35,07,04,72459,4294961605,16426,45993
2017-02-10-14-14-35,07,05,60660,4294963785,21746,46057
2017-02-10-14-14-35,07,06,79516,2257,12524,46076
2017-02-10-14-14-35,07,07,66127,3287,18481,46014
2017-02-10-14-14-35,07,08,80979,1008,14878,46041
2017-02-10-14-14-35,07,09,84843,2746,9100,46007
2017-02-10-14-14-35,07,10,82421,3880,17476,46005
2017-02-10-14-14-35,07,11,67853,4294964250,16503,46076
2017-02-10-14-14-35,07,12,81353,4294957804,15650,46022
2017-02-10-14-14-35,07,13,62867,4294963039,14777,46020
2017-02-10-14-14-35,07,14,72747,4294940018,27748,46082
2017-02-10-14-14-35,07,15,75429,4294957959,17441,46026
2017-02-10-14-14-35,07,16,51564,4294955054,13663,46071
2017-02-10-14-14-35,08,01,76912,9309,7798,46036
2017-02-10-14-14-35,08,02,73243,4294964718,19376,46076
2017-02-10-14-14-35,08,03,77577,4294961906,21827,46094
2017-02-10-14-14-35,08,04,87712,4294966048,15500,46016
2017-02-10-14-14-35,08,05,75297,4294957977,23080,46031
2017-02-10-14-14-35,08,06,88189,6384,18476,46011
2017-02-10-14-14-35,08,07,95364,4294964176,19982,46012
2017-02-10-14-14-35,08,08,76196,2469,19504,46100
2017-02-10-14-14-35,08,09,75686,4294964557,16022,46009
2017-02-10-14-14-35,08,10,76160,4294959964,14736,45975
2017-02-10-14-14-35,08,11,69695,4294966139,16749,46066
2017-02-10-14-14-35,08,12,80241,4294948775,14839,46039
2017-02-10-14-14-35,08,13,78126,4294941895,17097,46040
2017-02-10-14-14-35,08,14,71477,4294961040,13864,46073
2017-02-10-14-14-35,08,15,82346,4294937036,21314,46062
2017-02-10-14-14-35,08,16,53003,5743,23188,46083
2017-02-10-14-14-35,09,01,80582,4294939510,20956,46101
2017-02-10-14-14-35,09,02,68681,4294966093,12363,46057
2017-02-10-14-14-35,09,03,68845,4294961944,20578,46066
2017-02-10-14-14-35,09,04,64947,4294953975,14604,46019
2017-02-10-14-14-35,09,05,52647,518,20076,46028
2017-02-10-14-14-35,09,06,59904,4294959643,20031,46081
2017-02-10-14-14-35,09,07,77798,4294951871,19906,45996
2017-02-10-14-14-35,09,08,69381,4824,21677,46106
2017-02-10-14-14-35,09,09,73873,14040,15910,46143
2017-02-10-14-14-35,09,10,64068,8105,22729,46028
2017-02-10-14-14-35,09,11,71439,4294963722,10973,46086
2017-02-10-14-14-35,09,12,82938,931,15032,46086
2017-02-10-14-14-35,09,13,74308,4294948335,20325,46002
2017-02-10-14-14-35,09,14,62883,4294949156,11095,46066
2017-02-10-14-14-35,09,15,72074,4294937742,19867,46035
2017-02-10-14-14-35,09,16,64210,4294952188,14697,46016
2017-02-10-14-14-35,10,01,80307,3437,14381,46047
2017-02-10-14-14-35,10,02,85704,4294962959,21520,45976
2017-02-10-14-14-35,10,03,66514,1007,26053,45729
2017-02-10-14-14-35,10,04,71679,4294960293,22518,46036
2017-02-10-14-14-35,10,05,85195,4294962866,28641,46052
2017-02-10-14-14-35,10,06,73076,4294943849,23093,46071
2017-02-10-14-14-35,10,07,65824,4294967208,17414,46031
2017-02-10-14-14-35,10,08,81172,4294963035,18702,46030
2017-02-10-14-14-35,10,09,80274,7543,12435,46082
2017-02-10-14-14-35,10,10,88731,4294961079,21168,46074
2017-02-10-14-14-35,10,11,71187,4294945108,20264,46031
2017-02-10-14-14-35,10,12,72715,6754,13156,46010
2017-02-10-14-14-35,10,13,84152,4294956227,31541,46019
2017-02-10-14-14-35,10,14,53947,4294951016,21758,46140
2017-02-10-14-14-35,10,15,62887,6714,16770,46056
2017-02-10-14-14-35,10,16,69794,4294961850,24389,46070
2017-02-10-14-14-35,11,01,80661,4294957948,23117,46008
2017-02-10-14-14-35,11,02,87507,4294948513,20161,46102
2017-02-10-14-14-35,11,03,74914,4294960835,14455,46076
2017-02-10-14-14-35,11,04,92976,9386,20225,45986
2017-02-10-14-14-35,11,05,77983,4294959116,27697,46040
2017-02-10-14-14-35,11,06,71972,4294967060,7207,46037
2017-02-10-14-14-35,11,07,65912,4294962820,26527,46076
2017-02-10-14-14-35,11,08,93792,4294965696,20797,46105
2017-02-10-14-14-35,11,09,88176,4294964899,28941,46046
2017-02-10-14-14-35,11,10,86433,4294959724,12778,46044
2017-02-10-14-14-35,11,11,61278,3482,19336,46047
2017-02-10-14-14-35,11,12,81572,4294963386,16732,46029
2017-02-10-14-14-35,11,13,92391,4294953648,24304,45988
2017-02-10-14-14-35,11,14,103071,10615,12535,46084
2017-02-10-14-14-35,11,15,82608,4294942673,21279,46102
2017-02-10-14-14-35,11,16,85658,4294954163,13355,46076
2017-02-10-14-14-35,12,01,90083,4294965746,18503,46077
2017-02-10-14-14-35,12,02,96530,4294949653,18555,46074
2017-02-10-14-14-35,12,03,109838,4294952250,23260,46093
2017-02-10-14-14-35,12,04,88736,4294965945,22341,46027
2017-02-10-14-14-35,12,05,75744,4294940372,23871,46117
2017-02-10-14-14-35,12,06,81323,4294957692,16758,46091
2017-02-10-14-14-35,12,07,91145,3455,19271,46065
2017-02-10-14-14-35,12,08,90536,4294964543,15944,46089
2017-02-10-14-14-35,12,09,95239,4294959700,20587,46068
2017-02-10-14-14-35,12,10,82097,4294959474,17904,46029
2017-02-10-14-14-35,12,11,86955,4294959503,20790,46054
2017-02-10-14-14-35,12,12,77693,4294952145,17476,46073
2017-02-10-14-14-35,12,13,84185,4294962701,20707,46035
2017-02-10-14-14-35,12,14,86690,4294961898,14320,46036
2017-02-10-14-14-35,12,15,58932,4294962970,15915,46010
2017-02-10-14-14-35,12,16,64836,4294956630,22764,46046
2017-02-10-14-14-35,13,01,93578,2804,15907,46049
2017-02-10-14-14-35,13,02,75985,4294966468,18028,46110
2017-02-10-14-14-35,13,03,73294,5838,21781,45994
2017-02-10-14-14-35,13,04,83703,4294960505,22957,45986
2017-02-10-14-14-35,13,05,73275,4294951305,15654,46081
2017-02-10-14-14-35,13,06,96775,3571,12839,46059
2017-02-10-14-14-35,13,07,85974,4294961283,22277,46062
2017-02-10-14-14-35,13,08,72546,4294966321,24984,46090
2017-02-10-14-14-35,13,09,70858,4294956084,15631,46024
2017-02-10-14-14-35,13,10,83420,4294965330,20553,46002
2017-02-10-14-14-35,13,11,92404,4294959638,23478,46000
2017-02-10-14-14-35,13,12,85083,3394,12626,46064
2017-02-10-14-14-35,13,13,72012,4294944923,17771,45996
2017-02-10-14-14-35,13,14,79955,4294951074,23786,46042
2017-02-10-14-14-35,13,15,64730,4294951594,18357,46065
2017-02-10-14-14-35,13,16,83203,4294941823,24507,46027
2017-02-10-14-14-35,14,01,81462,2634,22476,46060
2017-02-10-14-14-35,14,02,64513,4294958854,18225,46060
2017-02-10-14-14-35,14,03,93015,4294962548,25141,46033
2017-02-10-14-14-35,14,04,85763,2342,18150,46028
2017-02-10-14-14-35,14,05,73058,2871,23639,46069
2017-02-10-14-14-35,14,06,101230,15567,10581,46090
2017-02-10-14-14-35,14,07,93379,11146,17104,46019
2017-02-10-14-14-35,14,08,85105,4294963435,26727,46110
2017-02-10-14-14-35,14,09,78202,5610,23603,46056
2017-02-10-14-14-35,14,10,96675,12358,22258,46020
2017-02-10-14-14-35,14,11,98911,4294957864,26378,46023
2017-02-10-14-14-35,14,12,82660,4294964708,20054,46014
2017-02-10-14-14-35,14,13,73138,4294954628,19533,46011
2017-02-10-14-14-35,14,14,78484,4294953411,23738,46010
2017-02-10-14-14-35,14,15,85169,4294965768,19488,46004
2017-02-10-14-14-35,14,16,79961,4294949573,20371,46033
2017-02-10-14-14-35,15,01,82490,4294961003,18439,46024
2017-02-10-14-14-35,15,02,96107,4294966026,18320,46075
2017-02-10-14-14-35,15,03,89929,4294947058,16598,46088
2017-02-10-14-14-35,15,04,91062,4294947289,24342,46005
2017-02-10-14-14-35,15,05,81999,3625,26025,46112
2017-02-10-14-14-35,15,06,87776,2281,19166,46054
2017-02-10-14-14-35,15,07,65489,4294944968,18458,46100
2017-02-10-14-14-35,15,08,75182,5155,19916,46095
2017-02-10-14-14-35,15,09,88820,11731,19087,46102
2017-02-10-14-14-35,15,10,87941,4294951257,26131,45934
2017-02-10-14-14-35,15,11,100363,6066,13944,46045
2017-02-10-14-14-35,15,12,78881,4294949418,22498,46078
2017-02-10-14-14-35,15,13,67985,4294954903,16249,46064
2017-02-10-14-14-35,15,14,85519,4294956248,20690,46097
2017-02-10-14-14-35,15,15,64459,4294957089,23928,46070
2017-02-10-14-14-35,15,16,69646,4294954433,17842,46030
2017-02-10-14-21-06,01,01,50180,4294962908,4774,46044
2017-02-10-14-21-06,01,02,72322,9435,12732,46064
2017-02-10-14-21-06,01,03,45504,4294958489,19503,46043
2017-02-10-14-21-06,01,04,66825,4184,10981,46035
2017-02-10-14-21-06,01,05,46217,4294966678,10572,46021
2017-02-10-14-21-06,01,06,56935,4294966525,14603,45995
2017-02-10-14-21-06,01,07,63860,4294957002,18073,46063
2017-02-10-14-21-06,01,08,54950,4294955967,16495,46047
2017-02-10-14-21-06,01,09,44935,3248,11662,46113
2017-02-10-14-21-06,01,10,52028,4294954636,12809,46082
2017-02-10-14-21-06,01,11,55567,4294966517,11387,46064
2017-02-10-14-21-06,01,12,51444,4294964762,15635,46084
2017-02-10-14-21-06,01,13,49666,4294951531,14431,46012
2017-02-10-14-21-06,01,14,42875,4294940561,20190,46058
2017-02-10-14-21-06,01,15,41734,15185,7507,46047
2017-02-10-14-21-06,01,16,44326,4294958010,17136,46059
2017-02-10-14-21-06,02,01,60762,4294962009,17807,46069
2017-02-10-14-21-06,02,02,55684,4294960901,10967,46114
2017-02-10-14-21-06,02,03,47419,4294959930,13713,46020
2017-02-10-14-21-06,02,04,78127,6549,14651,46008
2017-02-10-14-21-06,02,05,51466,14246,20512,45997
2017-02-10-14-21-06,02,06,71888,31273,2623,45991
2017-02-10-14-21-06,02,07,57943,4294963193,16417,46100
2017-02-10-14-21-06,02,08,46590,4294962296,20465,46048
2017-02-10-14-21-06,02,09,51455,3017,9546,46036
2017-02-10-14-21-06,02,10,68686,4294958882,19483,46042
2017-02-10-14-21-06,02,11,44175,4294961318,1590,46062
2017-02-10-14-21-06,02,12,71549,4294962576,14454,46003
2017-02-10-14-21-06,02,13,55538,4294965963,14590,46095
2017-02-10-14-21-06,02,14,46656,4294956123,18608,46046
2017-02-10-14-21-06,02,15,40807,4294964282,14465,46054
2017-02-10-14-21-06,02,16,45764,5961,6564,46106
2017-02-10-14-21-06,03,01,52945,4294952536,20071,46066
2017-02-10-14-21-06,03,02,72144,4294963491,13198,46042
2017-02-10-14-21-06,03,03,65635,739,16852,46099
2017-02-10-14-21-06,03,04,60537,4294966641,9269,46063
2017-02-10-14-21-06,03,05,70722,4294965932,24688,45973
2017-02-10-14-21-06,03,06,61825,4294963463,9929,46041
2017-02-10-14-21-06,03,07,73788,4294953121,18778,46055
2017-02-10-14-21-06,03,08,79487,4294953152,19020,46065
2017-02-10-14-21-06,03,09,63387,4294958795,15858,46074
2017-02-10-14-21-06,03,10,73846,4294951594,15594,46085
2017-02-10-14-21-06,03,11,54969,2687,16882,46136
2017-02-10-14-21-06,03,12,62057,19198,11317,46104
2017-02-10-14-21-06,03,13,57268,4294945294,14961,46055
2017-02-10-14-21-06,03,14,57204,4294954516,20932,46073
2017-02-10-14-21-06,03,15,48915,554,12491,46024
2017-02-10-14-21-06,03,16,58747,4294955562,10702,46074
2017-02-10-14-21-06,04,01,65919,5953,18994,46111
2017-02-10-14-21-06,04,02,54007,4620,10583,46092
2017-02-10-14-21-06,04,03,66349,15238,6622,46082
2017-02-10-14-21-06,04,04,60737,1085,20794,46020
2017-02-10-14-21-06,04,05,53820,8903,4683,45978
2017-02-10-14-21-06,04,06,65407,4294966340,24613,46130
2017-02-10-14-21-06,04,07,63440,4294949361,26867,46165
2017-02-10-14-21-06,04,08,73341,4294950533,20246,46051
2017-02-10-14-21-06,04,09,62710,4294966461,13251,46044
2017-02-10-14-21-06,04,10,54745,4294966573,17130,46146
2017-02-10-14-21-06,04,11,69004,4795,11412,46064
2017-02-10-14-21-06,04,12,51816,4294946815,14792,46100
2017-02-10-14-21-06,04,13,59910,6776,17004,46137
2017-02-10-14-21-06,04,14,73883,111,17041,46025
2017-02-10-14-21-06,04,15,54960,4294957877,14707,45975
2017-02-10-14-21-06,04,16,67200,4294957329,10044,45997
2017-02-10-14-21-06,05,01,55111,4294953452,11183,46037
2017-02-10-14-21-06,05,02,69253,10604,12432,46060
2017-02-10-14-21-06,05,03,67188,1539,11025,46055
2017-02-10-14-21-06,05,04,73055,4294943229,28411,46031
2017-02-10-14-21-06,05,05,66383,5232,7298,46057
2017-02-10-14-21-06,05,06,64535,4294959196,14484,46068
2017-02-10-14-21-06,05,07,61556,4294947647,20168,46042
2017-02-10-14-21-06,05,08,51614,3736,12839,46058
2017-02-10-14-21-06,05,09,73393,1473,19985,46062
2017-02-10-14-21-06,05,10,56036,4294965043,14893,45120
2017-02-10-14-21-06,05,11,66702,4294947076,20408,46058
2017-02-10-14-21-06,05,12,67084,4294954225,14734,46022
2017-02-10-14-21-06,05,13,31289,3373,11836,46045
2017-02-10-14-21-06,05,14,58225,4294957239,13957,46058
2017-02-10-14-21-06,05,15,48243,4294946920,15641,46028
2017-02-10-14-21-06,05,16,41829,4294966257,18518,46097
2017-02-10-14-21-06,06,01,70634,5766,14240,46133
2017-02-10-14-21-06,06,02,71730,4294961525,19176,46075
2017-02-10-14-21-06,06,03,68247,4294956228,21083,46001
2017-02-10-14-21-06,06,04,64313,4294956543,21087,46092
2017-02-10-14-21-06,06,05,63965,4294958509,18752,46032
2017-02-10-14-21-06,06,06,57394,18879,12393,46044
2017-02-10-14-21-06,06,07,66503,4294965934,17747,46074
2017-02-10-14-21-06,06,08,51437,4294963004,14094,46051
2017-02-10-14-21-06,06,09,69728,6844,13514,45838
2017-02-10-14-21-06,06,10,76535,13750,7804,46045
2017-02-10-14-21-06,06,11,59122,4294939975,13965,45989
2017-02-10-14-21-06,06,12,65499,4294960886,17821,46100
2017-02-10-14-21-06,06,13,64971,4294954345,22394,46029
2017-02-10-14-21-06,06,14,74220,4294949202,6583,46031
2017-02-10-14-21-06,06,15,46626,4294961034,19181,46079
2017-02-10-14-21-06,06,16,65591,4294940095,14440,46106
2017-02-10-14-21-06,07,01,76317,4294948692,18429,46133
2017-02-10-14-21-06,07,02,78324,4294944234,22034,46064
2017-02-10-14-21-06,07,03,59839,4294963149,26155,46137
2017-02-10-14-21-06,07,04,72627,4294961610,16631,45990
2017-02-10-14-21-06,07,05,60792,4294963654,22017,46061
2017-02-10-14-21-06,07,06,79556,2277,12557,46075
2017-02-10-14-21-06,07,07,65765,3673,18432,46025
2017-02-10-14-21-06,07,08,81049,997,14919,46041
2017-02-10-14-21-06,07,09,84734,2860,8866,46008
2017-02-10-14-21-06,07,10,82532,3578,17423,46004
2017-02-10-14-21-06,07,11,67922,4294963891,16421,46078
2017-02-10-14-21-06,07,12,81591,4294957769,15873,46024
2017-02-10-14-21-06,07,13,62817,4294963192,14848,46015
2017-02-10-14-21-06,07,14,72814,4294940222,27689,46080
2017-02-10-14-21-06,07,15,75226,4294958011,17579,46036
2017-02-10-14-21-06,07,16,51240,4294954708,13854,46074
2017-02-10-14-21-06,08,01,77025,9337,7880,46043
2017-02-10-14-21-06,08,02,73135,4294964674,19503,46078
2017-02-10-14-21-06,08,03,77794,4294962040,21821,46094
2017-02-10-14-21-06,08,04,87620,4294966078,15159,46012
2017-02-10-14-21-06,08,05,75010,4294958199,22882,46035
2017-02-10-14-21-06,08,06,88081,6374,18668,46020
2017-02-10-14-21-06,08,07,95491,4294964305,19755,46010
2017-02-10-14-21-06,08,08,75910,3081,19631,46102
2017-02-10-14-21-06,08,09,75622,4294964479,15867,46007
2017-02-10-14-21-06,08,10,75946,4294960043,14823,45978
2017-02-10-14-21-06,08,11,69448,4294966482,16967,46068
2017-02-10-14-21-06,08,12,80011,4294948966,14856,46041
2017-02-10-14-21-06,08,13,78013,4294942130,17240,46042
2017-02-10-14-21-06,08,14,71534,4294961028,13840,46074
